tick,agent_id,x,y,active_agents,messages_sent
219,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
219,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
220,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
220,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
220,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
220,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
221,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
221,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
221,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
221,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
222,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
222,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
222,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
222,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
223,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
223,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
223,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
223,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
224,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
224,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
224,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
