tick,agent_id,x,y,active_agents,messages_sent
82,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
82,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
82,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
82,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
83,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
83,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
83,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
83,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
84,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
84,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
84,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
84,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
85,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
85,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
85,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
85,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
86,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
86,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
86,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
86,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
87,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
87,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
87,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
87,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
88,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
88,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
88,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
88,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
89,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
89,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
89,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
89,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
90,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
90,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
90,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
